"longitude","latitude","address","objectid","facilityid","neighborhood","ward"
-76.9986826017463,38.8587005699947,"1336 STEVENS RD SE",188383,"38300-115-3001-1077-000","Barry Farm",8
-76.9992117763882,38.8590231621811,"1300 STEVENS RD SE",188384,"38300-115-3001-0887-000","Barry Farm",8
-76.9997012034287,38.8593235220948,"1238 STEVENS RD SE",188385,"38300-115-3001-0709-000","Barry Farm",8
-77.000734892313,38.8599571485622,"1138 STEVENS RD SE",188386,"38300-115-3001-0335-000","Barry Farm",8
-77.000498422168,38.9067590084483,"1227 4TH ST NE",188406,"20040-120-3005-0403-000","Near Northeast",6
-77.0128096506982,38.9555441643826,"128 JEFFERSON ST NW",188431,"14992-010-3001-0340-000","Petworth",4
-77.0253802139093,38.9369574916173,"3736 9TH ST NW",188444,"10090-370-3001-0334-000","16th Street Heights",4
-77.0253740637378,38.936826403173,"3732 9TH ST NW",188445,"10090-370-3001-0287-000","16th Street Heights",4
-77.0253648813475,38.9367501347054,"3726 9TH ST NW",188446,"10090-370-3001-0260-000","16th Street Heights",4
-77.0253495819272,38.9366357324036,"3720 9TH ST NW",188447,"10090-370-3001-0219-000","16th Street Heights",4
-76.9980904515306,38.9614345993496,"632 RIGGS RD NE",188471,"27605-065-3001-0068-000","Riggs Park",4
-77.0441322161829,38.9339365018832,"opp 3320 19TH ST NW",188538,"10190-330-3005-0232-000","Mt. Pleasant",1
-77.0571375396225,38.9296486892806,"2927 28TH ST NW",188555,"10280-290-3005-0423-000","Woodley Park",3
-77.0570244486282,38.9296442377655,"2927 28TH ST NW",188556,"10280-290-3005-0423-000","Woodley Park",3
-77.0027136701656,38.939612267741,"OPP 4250 HAREWOOD RD NE/MI Ave",188580,"24329-395-3005-1267-000","Catholic University and other Catholic Institutions",5
-77.0027319861428,38.9397362066677,"OPP 4250 HAREWOOD RD NE/MI Ave",188581,"24329-395-3005-1312-000","Catholic University and other Catholic Institutions",5
-76.9699986211941,38.9402387317055,"4200 blk EASTERN AVE NE",188583,"23198-420-3001-0088-000","Barnard Hill Park",5
-76.9698509604143,38.9401027290159,"4200 blk EASTERN AVE NE",188584,"23198-420-3001-0023-000","Barnard Hill Park",5
-77.0006733223817,38.9233376610794,"2500 blk 4TH ST NE",188590,"20040-255-3001-0125-000","Edgewood",5
-76.9906309657992,38.9490423262091,"4928 12TH ST NE",188602,"20120-489-3001-0281-000","North Michigan Park",5
-76.9906309523321,38.9491448143218,"4934 12TH ST NE",188603,"20120-489-3001-0318-000","North Michigan Park",5
-76.9904892471394,38.9491884942539,"4933 12TH ST NE",188604,"20120-489-3005-0334-000","North Michigan Park",5
-76.9904874879807,38.949610025565,"4951 12TH ST NE",188605,"20120-489-3005-0487-000","North Michigan Park",5
-76.9900062075414,38.9228879030748,"1200 blk SARATOGA AVE NE/RI Ave",188608,"27813-120-3003-0104-000","Brentwood",5
-76.973001361988,38.9362257268171,"2222 PERRY ST NE",188609,"26994-220-3001-0334-000","Woodridge",5
-76.9754578288767,38.9002528201884,"opp 1923 H ST NE",188611,"24244-190-3001-0217-000","Carver Langston",5
-76.9924892274021,38.9422972397667,"1001 URELL PL NE",188613,"28820-100-3005-0042-000","Michigan Park",5
-77.0009462846245,38.9202859160255,"300 blk ADAMS ST NE",188620,"20903-030-3001-0308-000","Edgewood",5
-77.0012636641095,38.9223288559107,"319 CHANNING ST NE",188622,"22197-030-3005-0219-000","Edgewood",5
-77.0484222534333,38.9174282377355,"2131 WYOMING AVE NW",188657,"19483-210-3005-0356-000","Sheridan-Kalorama",2
-77.0932767891943,38.9377462765744,"4710 QUEBEC ST NW",188671,"17332-470-3001-0157-000","Spring Valley",3
-77.0866412649522,38.9590965351178,"4400 blk JENIFER ST NW",188724,"14998-440-3005-0125-000","Friendship Heights",3
-77.0865295740096,38.9590966178314,"4400 blk JENIFER ST NW",188725,"14998-440-3005-0093-000","Friendship Heights",3
-76.9517623107663,38.8620238424455,"3802 SUITLAND RD SE",188773,"38346-380-3001-0136-000","Fairfax Village",7
-76.9678932746992,38.8564757890965,"2817 28TH ST SE",188807,"30280-280-3005-0245-000","Garfield Heights",8
-76.9789507414974,38.8548368894593,"2606 18TH ST SE",188813,"30180-260-3001-0102-000","Fort Stanton",8
-76.9666705622466,38.8551354272995,"2900 GAINESVILLE ST SE",188819,"33874-290-3001-0148-000","Garfield Heights",8
-76.9675786630224,38.8580005371098,"2800 BLK DENVER ST SE",188824,"32892-280-3005-0095-000","Naylor Gardens",7
-76.9593237422657,38.8584160445002,"3300 BLK DENVER ST SE",188825,"32892-330-3001-0245-000","Hillcrest",7
-76.9891808793852,38.8564449258933,"2600 DOUGLASS RD SE",188898,"33016-260-3001-0645-000","Buena Vista",8
-77.0095998981089,38.8316663342473,"UNIT BLOCK ATLANTIC ST SW",188927,"41170-003-3005-0186-000","Bellevue",8
-77.0108993036822,38.8207745834204,"4692 MARTIN LUTHER KING JR AVE SW",188948,"45945-468-3001-0770-000","Bellevue",8
-77.005411483018,38.820414436085,"4833 1ST ST SW",188950,"40010-470-3005-0478-000","Bellevue",8
-77.0116778610251,38.823304770928,"4640 MARTIN LUTHER KING JR AVE SW",188952,"45945-463-3001-0117-000","Bellevue",8
-76.9914451554552,38.8638828795048,"1133 CHICAGO ST SE",188959,"32314-127-3005-0019-000","Buena Vista",8
-77.0028811381108,38.8368090305109,"3723 2ND ST SE",188964,"30020-370-3005-0430-000","Congress Heights",8
-77.0012817425898,38.8605850756857,"2600 blk  FIRTH STERLING AVE SE",188989,"33568-264-3001-0258-000","Barry Farm",8
-77.0011564047248,38.8606305755079,"2656 FIRTH STERLING AVE SE",188990,"33568-264-3001-0218-000","Barry Farm",8
-76.9752149974786,38.8499555683299,"2020  SAVANNAH PL SE",188995,"37826-180-3001-0934-000","Shipley Terrace",8
-77.009886519932,38.8287383153286,"133 CHESAPEAKE ST SW",189023,"42255-010-3005-0248-000","Bellevue",8
-76.9766830270867,38.848988988545,"1908 SAVANNAH PL SE",189035,"37826-180-3001-0390-000","Shipley Terrace",8
-76.9846362753959,38.8997371704052,"1418 MARYLAND AVE NE",189049,"25947-140-3001-0295-000","Near Northeast",6
-77.01029785233,38.952147584976,"opp 62 FARRAGUT PL NW",189096,"13484-000-3005-0572-000","Petworth",4
-77.0101574260566,38.9520379588749,"opp 60 FARRAGUT PL NW",189097,"13484-000-3005-0516-000","Petworth",4
-77.020901750586,38.9650145096085,"521 RITTENHOUSE ST NW",189109,"17624-050-3005-0285-000","Brightwood",4
-77.0173005457035,38.9203915666715,"300 BRYANT ST NW",189168,"11872-020-3001-0680-000","Ledroit Park",1
-77.1025876833497,38.9232173092961,"2306 CHAIN BRIDGE RD NW",189249,"12171-240-3001-0162-000","Palisades",3
-76.992491848946,38.9239216470758,"2628 10TH ST NE/Douglas St",189260,"20100-260-3001-0147-000","Brookland",5
-76.995597903727,38.9214598059056,"800 blk RHODE ISLAND AVE NE",189280,"27546-050-3003-1217-000","Brookland",5
-76.9954880621792,38.9214955535982,"800 blk RHODE ISLAND AVE NE",189281,"27546-050-3003-1251-000","Brookland",5
-76.9796958392445,38.92446470761,"1721 EVARTS ST NE",189293,"23393-170-3005-0303-000","Langdon",5
-76.9903180568681,38.9420277289554,"opp 4303 12TH ST NE/Upshur St",189295,"20120-430-3001-0081-000","Michigan Park",5
-76.992372080198,38.9237083392851,"opp 2618 10TH ST NE/Douglas St",189297,"20100-260-3005-0069-000","Brookland",5
-76.992370451374,38.9288881475853,"opp 3111 10TH ST NE/Irving St",189298,"20100-310-3005-0136-000","Brookland",5
-77.0000311401004,38.91994162614,"400 blk RHODE ISLAND AVE NE",189327,"27546-040-3003-0167-000","Eckington",5
-76.9999518133225,38.9199821449443,"400 blk RHODE ISLAND AVE NE",189328,"27546-040-3003-0193-000","Edgewood",5
-76.9998785886354,38.920008362945,"400 blk RHODE ISLAND AVE NE",189329,"27546-040-3005-0216-000","Edgewood",5
-76.9973164431432,38.9208997540225,"600 blk RHODE ISLAND AVE NE",189331,"27546-050-3003-0756-000","Edgewood",5
-76.9998518891189,38.9201500631112,"410 RHODE ISLAND AVE NE",189340,"27546-040-3001-0244-000","Edgewood",5
-76.9818276812583,38.9490754252214,"4834 EASTERN AVE NE",189348,"23198-480-3001-0737-000","Queens Chapel",5
-76.9817391841856,38.9490015246716,"4832 EASTERN AVE NE",189349,"23198-480-3001-0700-000","Queens Chapel",5
-77.0097498948428,38.9191311230417,"16 W ST NW",189350,"19015-000-3001-0200-000","Bloomingdale",5
-77.0097335259577,38.9078602952984,"10 HANOVER PL NW",189352,"14322-000-3001-0155-000","Truxton Circle",5
-76.9653212579193,38.9256375235605,"3010 FRANKLIN ST NE",189353,"23809-305-3001-0082-000","Woodridge",5
-76.978784044669,38.946687311774,"4720 EASTERN AVE NE",189357,"23198-470-3001-0276-000","Queens Chapel",5
-76.9882357294524,38.9415633076823,"4223 13TH ST NE/Taylor St",189361,"20130-420-3005-0303-000","Michigan Park",5
-76.977558148242,38.9007402992904,"820 18TH ST NE",189362,"20180-080-3001-0197-000","Carver Langston",5
-76.977436160386,38.9006759221655,"813 18TH ST NE",189363,"20180-080-3005-0172-000","Carver Langston",5
-76.9719462548886,38.9350420208212,"opp 2400 OTIS ST NE",189371,"26805-240-3005-0062-000","Woodridge",5
-77.0134511318481,38.9095853446569,"opp 135 P ST NW",189394,"16838-010-3001-0365-000","Truxton Circle",5
-77.036150137885,38.9483293087857,"1500 DECATUR ST NW and 16th",189395,"12821-155-3005-0216-006","16th Street Heights",4
-76.9985091574917,38.9266008376741,"2832 6TH ST NE",189408,"20060-290-3001-0033-000","Edgewood",5
-77.0554754526184,38.9001906380571,"2601 VIRGINIA AVE NW",189458,"18989-252-3005-0599-000","Foggy Bottom",2
-77.0962070066582,38.9413309701484,"4841 TILDEN ST NW",189504,"18612-480-3005-0530-000","Spring Valley",3
-77.0836131962267,38.9580011223701,"4200 BLK INGOMAR ST NW",189508,"14836-420-3001-0451-000","Friendship Heights",3
-77.0700762703997,38.9443114355681,"4228 RENO RD NW",189538,"17527-425-3001-0121-000","North Cleveland Park",3
-77.0896530357334,38.9578238945219,"5208  WESTERN AVE NW",189551,"19269-520-3001-0377-000","Friendship Heights",3
-77.1117947211838,38.9376801230385,"6100 BLK MACARTHUR BLVD NW/ LITTLE FALLS RD",189554,"15791-615-3005-0115-000","Dalecarlia Reservoir",3
-76.9630778151921,38.8698727958508,"1700 BLK 31ST ST SE",189590,"30310-172-3001-0229-000","Randle Highlands",7
-76.9630169115367,38.8697297678057,"1700 BLK 31ST ST SE",189592,"30310-172-3001-0284-000","Randle Highlands",7
-76.9749679842936,38.8736647373089,"OPP 1409 22ND ST SE",189612,"30220-140-3001-0215-000","Fairlawn",8
-76.9545865847796,38.8682489285616,"3501 TEXAS AVE SE",189656,"38554-350-3005-0091-000","Penn Branch section of Dupont Park",7
-76.990179552384,38.9016091043961,"913 12TH ST NE",189710,"20120-090-3005-0103-000","Near Northeast",6
-77.0153013587762,38.8769077275991,"1100 BLK 3RD ST SW",189782,"40030-110-3005-0229-000","Southwest Waterfront",6
-77.0153013250397,38.8767504181453,"OPP 1128 3RD ST SW",189783,"40030-110-3005-0286-000","Southwest Waterfront",6
-77.0035548520106,38.9076102642864,"1300 BLK 2ND ST NE",189791,"20020-130-3001-0133-000","NoMa",6
-76.926027300993,38.902812300685,"5114 JUST ST NE",189824,"25083-490-3001-1709-000","Deanwood",7
-76.9579497376015,38.9282601576449,"3497 FORT LINCOLN DR NE @ Summit Ct",189843,"23745-305-3005-0334-000","Fort Lincoln",5
-76.9826443964681,38.9019365222187,"1500 blk NEAL ST NE",189844,"26370-160-3001-0408-000","Trinidad",5
-76.9888925429099,38.9344206473364,"3630 13TH ST NE",189848,"20130-360-3001-0281-000","Brookland",5
-76.9635812383598,38.9328175736769,"3129 MONROE ST NE",189849,"26142-312-3005-0108-000","Woodridge",5
-76.9789635770566,38.9456129210227,"4600 blk QUEENS CHAPEL TER NE/Michigan Ave",189851,"27377-460-3001-0089-000","Queens Chapel",5
-76.9650483958162,38.9238025785346,"2600 BLK 31ST PL NE/Douglas St",189852,"20313-260-3005-0130-000","Gateway",5
-77.0364868050968,38.9651319538598,"6100 blk 16TH ST NW",189859,"10160-610-3001-0108-000","Rock Creek Park (north)",4
-77.0363429247944,38.9845249687685,"7725 16TH ST NW/median",189869,"10160-780-3001-0131-000","Colonial Village",4
-77.0363536534425,38.9778984938359,"opp 7215 16TH ST NW/median",189875,"10160-690-3003-1102-000","Rock Creek Park (north)",4
-77.0544137626241,38.9843227090148,"7069 31ST ST NW",189876,"10310-705-3005-0964-000","Hawthorne",4
-76.9401704487703,38.8802885425038,"OPP 4369 G ST SE",189968,"33861-435-3001-0105-000","Benning Ridge",7
-76.9403594953554,38.8803029400525,"OPP 4363 G ST SE",189970,"33861-435-3001-0049-000","Benning Ridge",7
-76.9416155860449,38.8805895917693,"OPP 4313 G ST SE",189972,"33861-430-3001-0248-000","Benning Ridge",7
-76.9334629193194,38.8765506332263,"4614 HILLSIDE RD SE",189999,"34537-460-3001-0170-000","Benning Ridge",7
-76.9783004204419,38.8559754263487,"OPP 1815 MORRIS RD SE",189586,"36207-180-3001-0205-000","Fort Stanton",8
-77.0094605020841,38.8319789940315,"3968 MARTIN LUTHER KING JR AVE SW",190029,"45945-390-3001-0679-000","Bellevue",8
-76.9931759101884,38.8763781448344,"900 BLK M ST SE",190065,"35785-090-3005-0169-000","Navy Yard",6
-76.9762908527862,38.9353689938071,"3600 blk 20TH ST NE/Otis St",190072,"20200-365-3001-0099-000","Woodridge",5
-76.955663262304,38.8953527340221,"3451 EADS ST NE",190078,"23152-340-3005-0535-000","River Terrace",7
-76.929658960104,38.8805798776853,"OPP 5098 G ST SE",190081,"33861-490-3005-0749-000","Civic Betterment",7
-77.0612507196005,38.9334550933746,"3036 MACOMB ST NW",190085,"15798-300-3001-0101-000","Cleveland Park",3
-77.05536241652,38.9336651470177,"3300 27TH ST NW",190090,"10270-340-3001-0055-000","Cleveland Park",3
-77.0574628998298,38.9686021508028,"5900 blk MORELAND ST NW",190097,"16181-590-3001-0219-000","Chevy Chase",4
-76.9995742913018,38.92609140928,"2812 5TH ST NE",190098,"20050-280-3001-0181-000","Edgewood",5
-76.9654409040009,38.876033385515,"2901 MINNESOTA AVE SE",190119,"36116-290-3005-0089-000","Twining",7
-76.9653616052419,38.8760762645584,"2901 MINNESOTA AVE SE",190120,"36116-290-3005-0116-000","Twining",7
-76.9732637923194,38.8696747221887,"1600 BLK 23RD ST SE",190139,"30230-165-3005-0183-000","Fairlawn",8
-76.9732636458872,38.8700656127633,"1605 23RD ST SE",190142,"30230-165-3005-0041-000","Fairlawn",8
-77.0069813784821,38.8366140444259,"3790 MARTIN LUTHER KING JR AVE SE",190161,"35945-370-3001-0580-000","Congress Heights",8
-76.9473458728192,38.8970937627281,"4058 MINNESOTA AVE NE",190168,"26116-404-3001-0464-000","Mahaning Heights/Central Northeast",7
-76.9675958814049,38.8595145074649,"opp 2801 ALABAMA AVE SE",190173,"30936-270-3005-0278-000","Skyland",7
-76.947684499411,38.8967351428187,"4058 MINNESOTA AVE NE",190174,"26116-404-3001-0298-000","Mahaning Heights/Central Northeast",7
-76.9478351634616,38.8965990668112,"4058 MINNESOTA AVE NE",190176,"26116-404-3001-0233-000","Mahaning Heights/Central Northeast",7
-76.947974386727,38.8964641430511,"4058 MINNESOTA AVE NE",190178,"26116-404-3001-0170-000","Mahaning Heights/Central Northeast",7
-77.0004999447011,38.842324200839,"opp 3219 4TH ST SE",190186,"30040-320-3001-0228-000","Congress Heights",8
-76.9976943039051,38.8448628917083,"3000 MARTIN LUTHER KING JR AVE SE",190193,"35945-300-3005-0117-000","Congress Heights",8
-76.9974365105144,38.8448637775237,"3006 MARTIN LUTHER KING JR AVE SE",190197,"35945-300-3001-0079-000","Congress Heights",8
-76.971719071536,38.8466630322518,"3437 23RD ST SE",190201,"30230-340-3005-0573-000","Shipley Terrace",8
-77.0122405247673,38.8270576018407,"opp 184 DARRINGTON ST SW",190219,"42743-010-3005-1007-000","Bellevue",8
-77.0123688264982,38.8270585175527,"opp 188 DARRINGTON ST SW",190220,"42743-010-3005-1044-000","Bellevue",8
-77.0105975917885,38.8296070791974,"opp 36 BRANDYWINE ST SW",190223,"41748-015-3005-0126-000","Bellevue",8
-77.0112153290228,38.829609204534,"47 BRANDYWINE ST SW",190224,"41748-015-3005-0302-000","Bellevue",8
-77.0026173939387,38.8424794056827,"3325 MARTIN LUTHER KING JR AVE SE",190229,"35945-330-3005-0307-000","Congress Heights",8
-77.0027148496368,38.842417280761,"3329 MARTIN LUTHER KING JR AVE SE",190230,"35945-330-3005-0340-000","Congress Heights",8
-76.9751866542696,38.8459682286968,"2006 TREMONT ST SE",190283,"38650-190-3001-0445-000","Shipley Terrace",8
-76.9770270879945,38.8462413797368,"3400 blk 19TH ST SE",190292,"30190-340-3005-0084-000","Shipley Terrace",8
-76.9769438354723,38.8460595325053,"opp 3400 19TH ST SE",190293,"30190-340-3005-0155-000","Shipley Terrace",8
-76.9768759907579,38.8459084960589,"opp 3404 19TH ST SE",190294,"30190-340-3005-0213-000","Shipley Terrace",8
-77.0056477913827,38.8331415199651,"100 MISSISSIPPI AVE SE",190298,"36129-010-3005-0073-000","Congress Heights",8
-76.9446327696384,38.8928197044235,"302 41ST ST NE",190331,"20410-030-3001-0059-000","Benning",7
-76.9281499407799,38.8808750139911,"5116 FITCH ST SE",190342,"33581-510-3001-0339-000","Marshall Heights",7
-76.927922731282,38.8809070508961,"5116 FITCH ST SE",190343,"33581-510-3001-0404-000","Marshall Heights",7
-76.9461089574658,38.8926366220682,"4027 CLAY PL NE",190347,"22366-401-3005-0323-000","Benning",7
-76.9903430511982,38.9362321688363,"1210 PERRY ST NE",190368,"26994-120-3001-0182-000","University Heights",5
-76.9830955741549,38.9463488067147,"4700 blk 16TH ST NE/Buchanan",190376,"20160-470-3005-0061-000","Queens Chapel",5
-76.9831016406237,38.9465084984981,"4700 blk 16TH ST NE/Buchanan St",190377,"20160-470-3005-0119-000","Queens Chapel",5
-77.0060251601142,38.912551517132,"113 R ST NE",190388,"27416-010-3005-0149-000","Eckington",5
-77.0690503743914,38.9390434406989,"3500 RODMAN ST NW",190429,"17689-350-3001-0117-000","Cleveland Park",3
-76.95783916077,38.8708497012494,"3343 HIGHWOOD DR SE",190474,"34498-330-3005-0747-000","Penn Branch section of Dupont Park",7
-76.9702474573266,38.8612865341453,"OPP 2316 SKYLAND PL SE",190497,"38060-230-3005-0244-000","Skyland",8
-76.9716821099774,38.8469757895026,"3431 23RD ST SE",190527,"30230-340-3005-0465-000","Shipley Terrace",8
-77.0255303835116,38.942892934134,"4205 GEORGIA AVE NW",190627,"14004-425-3005-0138-000","Petworth",4
-77.0255782247731,38.9416571547787,"4136 GEORGIA AVE NW",190662,"14004-410-3001-0318-000","16th Street Heights",4
-77.0710113806691,38.952152123686,"opp 3630 DAVENPORT ST NW",190696,"12749-360-3005-0331-000","Wakefield",3
-76.9793292951511,38.9070368772497,"1600 blk MOUNT OLIVET RD NE/16th",190707,"26246-160-3005-0227-000","Trinidad",5
-76.9792877948065,38.906945403303,"1600 blk MOUNT OLIVET RD NE/16th",190708,"26246-160-3005-0262-000","Trinidad",5
-77.0247011425797,38.9437089928348,"4320 KANSAS AVE NW",190713,"15135-430-3001-0297-000","Petworth",4
-76.9772178706083,38.9432963780799,"4411 19TH PL NE/Varnum",190719,"20193-440-3005-0155-000","Woodridge",5
-76.9860597139815,38.9281398561709,"3006 14TH ST NE/Hamlin St",190723,"20140-310-3001-0109-000","Brookland",5
-76.9751516697503,38.9362226547094,"2016 PERRY ST NE",190725,"26994-200-3001-0306-000","Woodridge",5
-76.9753103593844,38.9362226883346,"2014 PERRY ST NE",190726,"26994-200-3001-0260-000","Woodridge",5
-76.984428647335,38.9279694228922,"1400 blk Hamlin St NE",190727,"24303-140-3001-0441-000","Brookland",5
-76.9845352175164,38.9279641685462,"opp 1431Hamlin St NE",190728,"24303-140-3001-0410-000","Brookland",5
